DriverId,CircuitId,FirstLapChangeList,FirstLapChangeMin,FirstLapChangeMax,FirstLapChangeFirstQuartile,FirstLapChangeMedian,FirstLapChangeThirdQuartile,FirstLapChangeMean,FirstLapChangeSd
44,17,"-1,-6,-1,4,2,2,-1,-4,3,1,1,-4,0,0,-8,2,0,-6,0,-1,-6,-5,-1,2,1,0,-1,4,2,4,0,-1,0,-3,2,-9,-2,-6,-1,-7,-1,-3,2,-1,-1,0,2,-2,3,0,-10,-1,-2,-1,-6,2,0,-2,-5,-7,1,-3,-1,-3,-7,-3,0,0,3,7,3,-4,-6,-6,-9,",-9,-9,-9,-9,-9,-9,0.0
44,18,"-1,-6,-1,4,2,2,-1,-4,3,1,1,-4,0,0,-8,2,0,-6,0,-1,-6,-5,-1,2,1,0,-1,4,2,4,0,-1,0,-3,2,-9,-2,-6,-1,-7,-1,-3,2,-1,-1,0,2,-2,3,0,-10,-1,-2,-1,-6,2,0,-2,-5,-7,1,-3,-1,-3,-7,-3,0,0,3,7,3,-4,-6,-6,-9,-2,2,-2,3,-2,-1,-2,",-2,3,-2,-2,-2,-1,2.0
44,20,"-1,-6,-1,4,2,2,-1,-4,3,1,1,-4,0,0,-8,2,0,-6,0,-1,-6,-5,-1,2,1,0,-1,4,2,4,0,-1,0,-3,2,-9,-2,-6,-1,-7,-1,-3,2,-1,-1,0,2,-2,3,0,-10,-1,-2,-1,-6,2,0,-2,-5,-7,1,-3,-1,-3,-7,-3,0,0,3,7,3,-4,-6,-6,-9,-2,2,-2,3,-2,-1,-2,2,-1,-1,-4,-1,-1,0,1,",-4,2,-1,-1,1,-1,1.4142135623730951
44,21,"-1,-6,-1,4,2,2,-1,-4,3,1,1,-4,0,0,-8,2,0,-6,0,-1,-6,-5,-1,2,1,0,-1,4,2,4,0,-1,0,-3,2,-9,-2,-6,-1,-7,-1,-3,2,-1,-1,0,2,-2,3,0,-10,-1,-2,-1,-6,2,0,-2,-5,-7,1,-3,-1,-3,-7,-3,0,0,3,7,3,-4,-6,-6,-9,-2,2,-2,3,-2,-1,-2,2,-1,-1,-4,-1,-1,0,1,2,3,0,1,-4,0,-2,-2,",-4,3,-2,0,2,-1,2.2360679774997898
44,22,"-1,-6,-1,4,2,2,-1,-4,3,1,1,-4,0,0,-8,2,0,-6,0,-1,-6,-5,-1,2,1,0,-1,4,2,4,0,-1,0,-3,2,-9,-2,-6,-1,-7,-1,-3,2,-1,-1,0,2,-2,3,0,-10,-1,-2,-1,-6,2,0,-2,-5,-7,1,-3,-1,-3,-7,-3,0,0,3,7,3,-4,-6,-6,-9,-2,2,-2,3,-2,-1,-2,2,-1,-1,-4,-1,-1,0,1,2,3,0,1,-4,0,-2,-2,-4,-3,-1,-2,3,2,-5,2,",-5,3,-3,-1,2,-1,2.8284271247461903
44,25,"-1,-6,-1,4,2,2,-1,-4,3,1,1,-4,0,0,-8,2,0,-6,0,-1,-6,-5,-1,2,1,0,-1,4,2,4,0,-1,0,-3,2,-9,-2,-6,-1,-7,-1,-3,2,-1,-1,0,2,-2,3,0,-10,-1,-2,-1,-6,2,0,-2,-5,-7,1,-3,-1,-3,-7,-3,0,0,3,7,3,-4,-6,-6,-9,-2,2,-2,3,-2,-1,-2,2,-1,-1,-4,-1,-1,0,1,2,3,0,1,-4,0,-2,-2,-4,-3,-1,-2,3,2,-5,2,-1,0,-3,",-3,0,-3,-1,-3,-2,1.4142135623730951
45,1,"0,",0,0,0,0,0,0,0.0
45,2,"0,-2,",-2,-2,-2,-2,-2,-2,0.0
45,3,"0,-2,-2,",-2,-2,-2,-2,-2,-2,0.0
45,4,"0,-2,-2,3,",3,3,3,3,3,3,0.0
45,6,"0,-2,-2,3,2,",2,2,2,2,2,2,0.0
45,8,"0,-2,-2,3,2,3,",3,3,3,3,3,3,0.0
45,9,"0,-2,-2,3,2,3,1,",1,1,1,1,1,1,0.0
45,10,"0,-2,-2,3,2,3,1,3,",3,3,3,3,3,3,0.0
45,11,"0,-2,-2,3,2,3,1,3,1,",1,1,1,1,1,1,0.0
45,13,"0,-2,-2,3,2,3,1,3,1,",1,1,1,1,1,1,0.0
45,14,"0,-2,-2,3,2,3,1,3,1,3,",3,3,3,3,3,3,0.0
45,20,"0,-2,-2,3,2,3,1,3,1,3,3,",3,3,3,3,3,3,0.0
45,21,"0,-2,-2,3,2,3,1,3,1,3,3,2,",2,2,2,2,2,2,0.0
46,1,"3,",3,3,3,3,3,3,0.0
46,2,"3,-1,",-1,-1,-1,-1,-1,-1,0.0
46,3,"3,-1,-3,",-3,-3,-3,-3,-3,-3,0.0
46,4,"3,-1,-3,-1,",-1,-1,-1,-1,-1,-1,0.0
46,6,"3,-1,-3,-1,3,",3,3,3,3,3,3,0.0
46,7,"3,-1,-3,-1,3,2,",2,2,2,2,2,2,0.0
46,8,"3,-1,-3,-1,3,2,1,",1,1,1,1,1,1,0.0
46,9,"3,-1,-3,-1,3,2,1,-1,",-1,-1,-1,-1,-1,-1,0.0
46,10,"3,-1,-3,-1,3,2,1,-1,1,",1,1,1,1,1,1,0.0
46,11,"3,-1,-3,-1,3,2,1,-1,1,1,",1,1,1,1,1,1,0.0
46,13,"3,-1,-3,-1,3,2,1,-1,1,1,",1,1,1,1,1,1,0.0
46,14,"3,-1,-3,-1,3,2,1,-1,1,1,6,",6,6,6,6,6,6,0.0
46,17,"3,-1,-3,-1,3,2,1,-1,1,1,6,-2,",-2,-2,-2,-2,-2,-2,0.0
46,18,"3,-1,-3,-1,3,2,1,-1,1,1,6,-2,1,",1,1,1,1,1,1,0.0
46,20,"3,-1,-3,-1,3,2,1,-1,1,1,6,-2,1,4,",4,4,4,4,4,4,0.0
46,21,"3,-1,-3,-1,3,2,1,-1,1,1,6,-2,1,4,-1,",-1,-1,-1,-1,-1,-1,0.0
46,22,"3,-1,-3,-1,3,2,1,-1,1,1,6,-2,1,4,-1,-1,",-1,-1,-1,-1,-1,-1,0.0
47,1,"-3,",-3,-3,-3,-3,-3,-3,0.0
47,2,"-3,-2,",-2,-2,-2,-2,-2,-2,0.0
47,3,"-3,-2,2,",2,2,2,2,2,2,0.0
47,4,"-3,-2,2,0,",0,0,0,0,0,0,0.0
47,6,"-3,-2,2,0,0,",0,0,0,0,0,0,0.0
47,7,"-3,-2,2,0,0,4,",4,4,4,4,4,4,0.0
47,8,"-3,-2,2,0,0,4,1,",1,1,1,1,1,1,0.0
47,9,"-3,-2,2,0,0,4,1,-1,",-1,-1,-1,-1,-1,-1,0.0
47,10,"-3,-2,2,0,0,4,1,-1,3,",3,3,3,3,3,3,0.0
47,11,"-3,-2,2,0,0,4,1,-1,3,-2,3,",-2,3,-2,3,-2,0,2.4494897427831779
47,13,"-3,-2,2,0,0,4,1,-1,3,-2,3,5,",5,5,5,5,5,5,0.0
47,14,"-3,-2,2,0,0,4,1,-1,3,-2,3,5,2,5,",2,5,2,5,2,3,1.4142135623730951
47,17,"-3,-2,2,0,0,4,1,-1,3,-2,3,5,2,5,1,",1,1,1,1,1,1,0.0
47,18,"-3,-2,2,0,0,4,1,-1,3,-2,3,5,2,5,1,-1,",-1,-1,-1,-1,-1,-1,0.0
47,20,"-3,-2,2,0,0,4,1,-1,3,-2,3,5,2,5,1,-1,0,",0,0,0,0,0,0,0.0
47,21,"-3,-2,2,0,0,4,1,-1,3,-2,3,5,2,5,1,-1,0,0,",0,0,0,0,0,0,0.0
47,22,"-3,-2,2,0,0,4,1,-1,3,-2,3,5,2,5,1,-1,0,0,0,",0,0,0,0,0,0,0.0
48,1,"-4,4,",-4,4,-4,4,-4,0,4.0
48,2,"-4,4,6,7,",6,7,6,7,6,6,0.0
48,4,"-4,4,6,7,1,",1,1,1,1,1,1,0.0
48,6,"-4,4,6,7,1,1,1,",1,1,1,1,1,1,0.0
48,7,"-4,4,6,7,1,1,1,0,5,",0,5,0,5,0,2,2.4494897427831779
48,8,"-4,4,6,7,1,1,1,0,5,-3,0,-3,",-3,0,-3,-3,-3,-2,1.4142135623730951
48,9,"-4,4,6,7,1,1,1,0,5,-3,0,-3,0,0,3,",0,3,0,0,0,1,1.4142135623730951
48,10,"-4,4,6,7,1,1,1,0,5,-3,0,-3,0,0,3,5,0,",0,5,0,5,0,2,2.4494897427831779
48,11,"-4,4,6,7,1,1,1,0,5,-3,0,-3,0,0,3,5,0,2,0,",0,2,0,2,0,1,1.0
48,13,"-4,4,6,7,1,1,1,0,5,-3,0,-3,0,0,3,5,0,2,0,0,2,",0,2,0,2,0,1,1.0
48,14,"-4,4,6,7,1,1,1,0,5,-3,0,-3,0,0,3,5,0,2,0,0,2,-2,12,",-2,12,-2,12,-2,5,7.0
48,18,"-4,4,6,7,1,1,1,0,5,-3,0,-3,0,0,3,5,0,2,0,0,2,-2,12,0,2,",0,2,0,2,0,1,1.0
48,20,"-4,4,6,7,1,1,1,0,5,-3,0,-3,0,0,3,5,0,2,0,0,2,-2,12,0,2,3,2,",2,3,2,3,2,2,0.0
48,21,"-4,4,6,7,1,1,1,0,5,-3,0,-3,0,0,3,5,0,2,0,0,2,-2,12,0,2,3,2,3,1,",1,3,1,3,1,2,1.0
48,22,"-4,4,6,7,1,1,1,0,5,-3,0,-3,0,0,3,5,0,2,0,0,2,-2,12,0,2,3,2,3,1,0,2,",0,2,0,2,0,1,1.0
49,1,"-1,2,1,1,1,-1,1,1,",-1,2,1,1,1,0,1.0
49,2,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,",-11,4,-2,2,3,-1,5.4772255750516612
49,4,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,",-10,2,-5,-1,1,-3,3.872983346207417
49,6,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,",-3,4,-1,0,0,0,2.0
49,7,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,",-2,4,-2,0,0,0,2.0
49,8,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,",-4,2,-1,0,0,-1,1.7320508075688772
49,9,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,",-6,1,-3,0,0,-2,2.2360679774997898
49,10,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,-2,-5,1,-2,1,-15,2,",-15,2,-5,-2,-2,-3,5.3851648071345037
49,11,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,-2,-5,1,-2,1,-15,2,3,-4,0,1,0,0,-1,",-4,3,-1,0,0,-1,2.0
49,13,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,-2,-5,1,-2,1,-15,2,3,-4,0,1,0,0,-1,-10,0,0,3,2,",-10,3,0,0,2,-1,4.5825756949558398
49,14,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,-2,-5,1,-2,1,-15,2,3,-4,0,1,0,0,-1,-10,0,0,3,2,-1,-3,0,0,0,0,",-3,0,-1,0,0,-1,1.0
49,18,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,-2,-5,1,-2,1,-15,2,3,-4,0,1,0,0,-1,-10,0,0,3,2,-1,-3,0,0,0,0,-4,4,2,0,2,0,-5,2,",-5,4,0,2,2,0,2.8284271247461903
49,20,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,-2,-5,1,-2,1,-15,2,3,-4,0,1,0,0,-1,-10,0,0,3,2,-1,-3,0,0,0,0,-4,4,2,0,2,0,-5,2,1,-2,-2,-2,0,0,-10,2,",-10,2,-2,0,1,-2,3.4641016151377544
49,21,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,-2,-5,1,-2,1,-15,2,3,-4,0,1,0,0,-1,-10,0,0,3,2,-1,-3,0,0,0,0,-4,4,2,0,2,0,-5,2,1,-2,-2,-2,0,0,-10,2,-2,-1,-2,-1,1,2,-1,-1,",-2,2,-1,-1,1,-1,1.0
49,22,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,-2,-5,1,-2,1,-15,2,3,-4,0,1,0,0,-1,-10,0,0,3,2,-1,-3,0,0,0,0,-4,4,2,0,2,0,-5,2,1,-2,-2,-2,0,0,-10,2,-2,-1,-2,-1,1,2,-1,-1,-4,-1,-3,-2,2,1,-2,",-4,2,-3,-2,-2,-2,2.0
49,25,"-1,2,1,1,1,-1,1,1,-2,-11,4,2,3,-5,0,-10,1,-1,-7,-4,2,2,0,0,0,-1,-3,4,-2,0,-1,0,2,-2,4,-1,0,2,1,-4,0,0,-6,-1,-3,0,1,0,0,-2,-5,1,-2,1,-15,2,3,-4,0,1,0,0,-1,-10,0,0,3,2,-1,-3,0,0,0,0,-4,4,2,0,2,0,-5,2,1,-2,-2,-2,0,0,-10,2,-2,-1,-2,-1,1,2,-1,-1,-4,-1,-3,-2,2,1,-2,2,0,0,",0,2,0,0,0,0,1.0
50,1,"0,4,3,7,1,",0,7,1,3,4,3,2.4494897427831779
50,2,"0,4,3,7,1,0,12,-3,",-3,12,-3,0,-3,3,6.4807406984078604
50,4,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,",-2,6,1,4,5,2,3.0
50,6,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,",-1,6,2,2,6,2,2.4494897427831779
50,7,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,",1,6,2,2,4,3,1.7320508075688772
50,8,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,",-1,4,2,3,3,2,1.7320508075688772
50,9,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,",-2,6,-1,2,2,1,2.4494897427831779
50,10,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,6,9,4,4,3,",3,9,4,4,6,5,2.0
50,11,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,6,9,4,4,3,5,6,2,0,2,2,",0,6,2,2,2,2,2.0
50,13,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,6,9,4,4,3,5,6,2,0,2,2,9,0,7,1,3,",0,9,1,3,7,4,3.4641016151377544
50,14,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,6,9,4,4,3,5,6,2,0,2,2,9,0,7,1,3,-1,11,3,1,0,1,",-1,11,0,1,1,2,4.0
50,18,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,6,9,4,4,3,5,6,2,0,2,2,9,0,7,1,3,-1,11,3,1,0,1,3,3,3,1,5,",1,5,3,3,3,3,1.0
50,20,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,6,9,4,4,3,5,6,2,0,2,2,9,0,7,1,3,-1,11,3,1,0,1,3,3,3,1,5,1,5,4,1,3,1,",1,5,1,3,3,2,1.4142135623730951
50,21,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,6,9,4,4,3,5,6,2,0,2,2,9,0,7,1,3,-1,11,3,1,0,1,3,3,3,1,5,1,5,4,1,3,1,3,0,5,5,4,",0,5,3,4,5,3,1.7320508075688772
50,22,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,6,9,4,4,3,5,6,2,0,2,2,9,0,7,1,3,-1,11,3,1,0,1,3,3,3,1,5,1,5,4,1,3,1,3,0,5,5,4,-3,4,4,2,2,4,",-3,4,2,4,4,2,2.4494897427831779
50,25,"0,4,3,7,1,0,12,-3,6,5,-2,4,1,2,-1,2,6,1,6,2,4,2,3,4,3,-1,2,4,2,6,-1,-2,0,2,6,9,4,4,3,5,6,2,0,2,2,9,0,7,1,3,-1,11,3,1,0,1,3,3,3,1,5,1,5,4,1,3,1,3,0,5,5,4,-3,4,4,2,2,4,5,0,",0,5,0,5,0,2,2.4494897427831779
51,1,"7,",7,7,7,7,7,7,0.0
51,2,"7,11,",11,11,11,11,11,11,0.0
51,4,"7,11,9,",9,9,9,9,9,9,0.0
51,6,"7,11,9,2,",2,2,2,2,2,2,0.0
51,7,"7,11,9,2,5,",5,5,5,5,5,5,0.0
51,8,"7,11,9,2,5,0,",0,0,0,0,0,0,0.0
51,9,"7,11,9,2,5,0,-1,",-1,-1,-1,-1,-1,-1,0.0
51,10,"7,11,9,2,5,0,-1,-1,",-1,-1,-1,-1,-1,-1,0.0
51,11,"7,11,9,2,5,0,-1,-1,0,",0,0,0,0,0,0,0.0
51,14,"7,11,9,2,5,0,-1,-1,0,-4,",-4,-4,-4,-4,-4,-4,0.0
51,18,"7,11,9,2,5,0,-1,-1,0,-4,5,",5,5,5,5,5,5,0.0
51,20,"7,11,9,2,5,0,-1,-1,0,-4,5,1,",1,1,1,1,1,1,0.0
51,21,"7,11,9,2,5,0,-1,-1,0,-4,5,1,-1,",-1,-1,-1,-1,-1,-1,0.0
51,22,"7,11,9,2,5,0,-1,-1,0,-4,5,1,-1,0,",0,0,0,0,0,0,0.0
52,1,"2,",2,2,2,2,2,2,0.0
52,2,"2,9,",9,9,9,9,9,9,0.0
52,4,"2,9,3,",3,3,3,3,3,3,0.0
52,6,"2,9,3,1,",1,1,1,1,1,1,0.0
52,7,"2,9,3,1,0,",0,0,0,0,0,0,0.0
52,8,"2,9,3,1,0,-1,",-1,-1,-1,-1,-1,-1,0.0
52,9,"2,9,3,1,0,-1,-1,",-1,-1,-1,-1,-1,-1,0.0
52,10,"2,9,3,1,0,-1,-1,",-1,-1,-1,-1,-1,-1,0.0
52,18,"2,9,3,1,0,-1,-1,-4,",-4,-4,-4,-4,-4,-4,0.0
52,20,"2,9,3,1,0,-1,-1,-4,1,",1,1,1,1,1,1,0.0
52,21,"2,9,3,1,0,-1,-1,-4,1,1,",1,1,1,1,1,1,0.0
52,22,"2,9,3,1,0,-1,-1,-4,1,1,-3,",-3,-3,-3,-3,-3,-3,0.0
53,10,"6,",6,6,6,6,6,6,0.0
53,11,"6,1,",1,1,1,1,1,1,0.0
53,14,"6,1,5,",5,5,5,5,5,5,0.0
53,22,"6,1,5,-1,",-1,-1,-1,-1,-1,-1,0.0
54,1,"4,",4,4,4,4,4,4,0.0
54,2,"4,0,",0,0,0,0,0,0,0.0
54,4,"4,0,0,",0,0,0,0,0,0,0.0
54,6,"4,0,0,2,",2,2,2,2,2,2,0.0
54,7,"4,0,0,2,-2,",-2,-2,-2,-2,-2,-2,0.0
54,8,"4,0,0,2,-2,2,",2,2,2,2,2,2,0.0
54,9,"4,0,0,2,-2,2,0,",0,0,0,0,0,0,0.0
54,10,"4,0,0,2,-2,2,0,-1,",-1,-1,-1,-1,-1,-1,0.0
54,11,"4,0,0,2,-2,2,0,-1,0,",0,0,0,0,0,0,0.0
54,13,"4,0,0,2,-2,2,0,-1,0,",0,0,0,0,0,0,0.0
54,18,"4,0,0,2,-2,2,0,-1,0,-1,",-1,-1,-1,-1,-1,-1,0.0
54,20,"4,0,0,2,-2,2,0,-1,0,-1,-3,",-3,-3,-3,-3,-3,-3,0.0
54,21,"4,0,0,2,-2,2,0,-1,0,-1,-3,-1,",-1,-1,-1,-1,-1,-1,0.0
55,1,"-1,-3,0,3,1,",-3,3,-1,0,1,0,2.0
55,2,"-1,-3,0,3,1,2,-1,5,",-1,5,-1,2,-1,2,2.4494897427831779
55,4,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,",-5,2,-2,0,0,-1,2.4494897427831779
55,6,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,",-2,2,-1,1,1,0,1.0
55,7,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,",-3,4,1,2,4,1,2.4494897427831779
55,8,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,",-1,3,0,1,1,1,1.0
55,9,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,",2,5,2,3,3,3,1.0
55,10,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,",-4,3,1,2,2,0,2.2360679774997898
55,11,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,7,0,1,2,0,2,",0,7,0,2,2,2,2.2360679774997898
55,13,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,7,0,1,2,0,2,6,0,3,6,0,0,",0,6,0,3,3,2,2.6457513110645907
55,14,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,7,0,1,2,0,2,6,0,3,6,0,0,3,0,2,0,4,",0,4,0,2,3,1,1.7320508075688772
55,18,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,7,0,1,2,0,2,6,0,3,6,0,0,3,0,2,0,4,3,1,1,6,1,2,",1,6,1,2,2,2,1.7320508075688772
55,20,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,7,0,1,2,0,2,6,0,3,6,0,0,3,0,2,0,4,3,1,1,6,1,2,-5,3,6,-1,5,-9,",-9,6,-5,3,3,-1,5.4772255750516612
55,21,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,7,0,1,2,0,2,6,0,3,6,0,0,3,0,2,0,4,3,1,1,6,1,2,-5,3,6,-1,5,-9,0,0,4,4,3,-2,",-2,4,0,3,3,1,2.2360679774997898
55,22,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,7,0,1,2,0,2,6,0,3,6,0,0,3,0,2,0,4,3,1,1,6,1,2,-5,3,6,-1,5,-9,0,0,4,4,3,-2,3,1,2,2,0,",0,3,1,2,2,1,1.0
55,25,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,7,0,1,2,0,2,6,0,3,6,0,0,3,0,2,0,4,3,1,1,6,1,2,-5,3,6,-1,5,-9,0,0,4,4,3,-2,3,1,2,2,0,4,2,1,",1,4,1,2,1,2,1.0
55,32,"-1,-3,0,3,1,2,-1,5,2,0,-2,-5,0,2,1,0,-1,2,-2,1,-3,2,4,1,1,3,0,2,-1,1,5,2,2,4,3,3,-4,2,2,1,1,3,7,0,1,2,0,2,6,0,3,6,0,0,3,0,2,0,4,3,1,1,6,1,2,-5,3,6,-1,5,-9,0,0,4,4,3,-2,3,1,2,2,0,4,2,1,",1,4,1,2,1,2,1.0
56,1,"14,-9,-2,3,0,0,",-9,14,-2,0,0,1,6.8556546004010439
56,2,"14,-9,-2,3,0,0,2,-7,0,0,",-7,2,0,0,2,-2,3.4641016151377544
56,4,"14,-9,-2,3,0,0,2,-7,0,0,4,4,-3,-3,3,-1,1,",-3,4,-3,1,1,0,2.8284271247461903
56,6,"14,-9,-2,3,0,0,2,-7,0,0,4,4,-3,-3,3,-1,1,-1,0,-1,1,0,3,3,",-1,3,-1,0,0,0,1.7320508075688772
56,7,"14,-9,-2,3,0,0,2,-7,0,0,4,4,-3,-3,3,-1,1,-1,0,-1,1,0,3,3,-1,2,-6,0,-9,1,",-9,2,-6,0,0,-3,4.0
56,8,"14,-9,-2,3,0,0,2,-7,0,0,4,4,-3,-3,3,-1,1,-1,0,-1,1,0,3,3,-1,2,-6,0,-9,1,0,1,-4,-1,2,2,6,",-4,6,-1,1,1,0,2.8284271247461903
56,9,"14,-9,-2,3,0,0,2,-7,0,0,4,4,-3,-3,3,-1,1,-1,0,-1,1,0,3,3,-1,2,-6,0,-9,1,0,1,-4,-1,2,2,6,6,0,-3,2,-5,0,3,",-5,6,-3,0,0,0,3.3166247903553998
56,10,"14,-9,-2,3,0,0,2,-7,0,0,4,4,-3,-3,3,-1,1,-1,0,-1,1,0,3,3,-1,2,-6,0,-9,1,0,1,-4,-1,2,2,6,6,0,-3,2,-5,0,3,0,3,5,-1,0,-11,1,",-11,5,-1,0,0,-1,4.6904157598234297
56,11,"14,-9,-2,3,0,0,2,-7,0,0,4,4,-3,-3,3,-1,1,-1,0,-1,1,0,3,3,-1,2,-6,0,-9,1,0,1,-4,-1,2,2,6,6,0,-3,2,-5,0,3,0,3,5,-1,0,-11,1,3,1,0,1,2,-1,",-1,3,0,1,1,1,1.0
